gesture_class,source_file,source_directory,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
A-sign,landmarks_image_0042.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.8190155029296875,0.1058226078748703,-7.506296242354438e-07,0.7500935792922974,0.08972999453544617,-0.003922032192349434,0.7096298336982727,0.06167345866560936,-0.005399999208748341,0.6991739869117737,0.03606508672237396,-0.012907729484140873,0.6966912150382996,0.014445360749959946,-0.0186358243227005,0.7384558320045471,0.037446312606334686,0.027206771075725555,0.731097400188446,0.02441254071891308,-0.0006701666279695928,0.7382950782775879,0.04437383636832237,-0.023196499794721603,0.7472826838493347,0.0639791339635849,-0.032337263226509094,0.7734889388084412,0.0350385420024395,0.01829604059457779,0.7635550498962402,0.02210148051381111,-0.01083304826170206,0.7728936672210693,0.04708804190158844,-0.025816073641180992,0.7816199660301208,0.06861405074596405,-0.026565518230199814,0.8103324174880981,0.034366387873888016,0.004514741711318493,0.7954006791114807,0.022803153842687607,-0.021257519721984863,0.8023326396942139,0.04724004864692688,-0.01773664727807045,0.8107491731643677,0.06744761765003204,-0.005761857610195875,0.8506365418434143,0.036352768540382385,-0.01036982424557209,0.832417368888855,0.023656321689486504,-0.02398424968123436,0.8320459723472595,0.0392884835600853,-0.014478538185358047,0.8358700275421143,0.05349399521946907,-0.0009930528467521071
A-sign,landmarks_image_0043.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.8479528427124023,0.12575814127922058,-7.412473337353731e-07,0.7782673835754395,0.10795241594314575,-0.009638005867600441,0.7331493496894836,0.07992533594369888,-0.01255328394472599,0.7174262404441833,0.05277949944138527,-0.02146371267735958,0.7132049798965454,0.028735840693116188,-0.027028393000364304,0.7597501873970032,0.058055609464645386,0.028125476092100143,0.7485663890838623,0.04088859260082245,-0.0024641917552798986,0.7578602433204651,0.06104222685098648,-0.025305187329649925,0.7703930139541626,0.08046993613243103,-0.03385526314377785,0.7969847321510315,0.05535490810871124,0.02171105518937111,0.7850612998008728,0.03839027136564255,-0.009961438365280628,0.7952526211738586,0.0636574998497963,-0.024291781708598137,0.8058076500892639,0.08449456840753555,-0.024062782526016235,0.8355188369750977,0.054063182324171066,0.008911754004657269,0.8205726742744446,0.037690967321395874,-0.019363291561603546,0.8248192667961121,0.061837293207645416,-0.01546174194663763,0.8342947363853455,0.08265167474746704,-0.00224505877122283,0.8765133619308472,0.05503390356898308,-0.005827682092785835,0.8614332675933838,0.03750388324260712,-0.020274261012673378,0.8557001948356628,0.051409296691417694,-0.011688941158354282,0.8565179109573364,0.06692418456077576,0.0013411927502602339
A-sign,landmarks_image_0044.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.8252302408218384,0.13192832469940186,-7.470652008123579e-07,0.758763313293457,0.11548623442649841,-0.008506949059665203,0.7122117877006531,0.08497205376625061,-0.009869692847132683,0.6963448524475098,0.057786352932453156,-0.016548926010727882,0.6906248927116394,0.033580414950847626,-0.02065671607851982,0.7358308434486389,0.061038147658109665,0.02870182693004608,0.7256346344947815,0.04976615309715271,-0.002233800943940878,0.7383205890655518,0.07127512991428375,-0.026235830038785934,0.7515223622322083,0.09152036905288696,-0.035729214549064636,0.7728947401046753,0.057872433215379715,0.022237034514546394,0.760901927947998,0.046343885362148285,-0.008636819198727608,0.7739667892456055,0.07257639616727829,-0.02290976233780384,0.7844794392585754,0.09349796175956726,-0.02274252474308014,0.8121184706687927,0.05711241811513901,0.009536167606711388,0.7956224083900452,0.047067925333976746,-0.01854453608393669,0.8042699098587036,0.07223071157932281,-0.014213995076715946,0.8142057657241821,0.09194233268499374,-0.0010131638264283538,0.8541806936264038,0.059104256331920624,-0.004822121933102608,0.8356328010559082,0.04903353750705719,-0.019869761541485786,0.8361155986785889,0.0654817670583725,-0.01111329160630703,0.8413218259811401,0.07906077802181244,0.0022943923249840736
A-sign,landmarks_image_0045.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.714797854423523,0.13680925965309143,-6.800942742302141e-07,0.6545663475990295,0.11955965310335159,-0.006238914094865322,0.6136507987976074,0.09013515710830688,-0.008480250835418701,0.5997121334075928,0.06334863603115082,-0.015825096517801285,0.5975940823554993,0.039405763149261475,-0.020691530779004097,0.6356168389320374,0.06744112819433212,0.02485300414264202,0.6243548393249512,0.055034637451171875,-0.0019611185416579247,0.6343828439712524,0.07703172415494919,-0.02251524105668068,0.6478762626647949,0.09715217351913452,-0.030825423076748848,0.666144073009491,0.06447964161634445,0.018286902457475662,0.6521435379981995,0.05156456306576729,-0.010049966163933277,0.664870023727417,0.07677947729825974,-0.02332163043320179,0.6782246232032776,0.09778253734111786,-0.023746434599161148,0.6985946893692017,0.0630263239145279,0.006569861900061369,0.6790087223052979,0.05191299319267273,-0.018679583445191383,0.6897104382514954,0.07571309804916382,-0.016157004982233047,0.7032049894332886,0.09580732882022858,-0.00547373341396451,0.7336159348487854,0.06383135914802551,-0.006588075775653124,0.7094857692718506,0.05294988676905632,-0.021338773891329765,0.7125705480575562,0.0684402585029602,-0.0153494942933321,0.7222268581390381,0.08308568596839905,-0.004713065456598997
A-sign,landmarks_image_0046.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.6679517030715942,0.13189220428466797,-6.429886525438633e-07,0.6076865196228027,0.11343736946582794,-0.006400419864803553,0.5656929612159729,0.08503642678260803,-0.008742197416722775,0.5493865609169006,0.05925976112484932,-0.016559647396206856,0.5467285513877869,0.0356857068836689,-0.021666379645466805,0.5886364579200745,0.06047318875789642,0.028063882142305374,0.5754919648170471,0.04958584904670715,0.0008526046294718981,0.5877145528793335,0.07092969119548798,-0.020786231383681297,0.6031930446624756,0.09048855304718018,-0.029563341289758682,0.61919766664505,0.05831222981214523,0.021779656410217285,0.6037943363189697,0.046775415539741516,-0.006882135756313801,0.6158265471458435,0.07130146026611328,-0.02139117382466793,0.6294957995414734,0.09175579249858856,-0.022671235725283623,0.6508958339691162,0.05755477398633957,0.010042096488177776,0.6312791109085083,0.04750487208366394,-0.015191787853837013,0.6401121616363525,0.07003960013389587,-0.014026953838765621,0.6529053449630737,0.08981745690107346,-0.00412913179025054,0.6849716901779175,0.058942604809999466,-0.0032064691185951233,0.6615113615989685,0.04820176586508751,-0.016811542212963104,0.6632794737815857,0.06202741339802742,-0.0112208416685462,0.672245442867279,0.07604867964982986,-0.0008924949215725064
A-sign,landmarks_image_0047.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.6542880535125732,0.13401994109153748,-6.927103299858572e-07,0.5931339263916016,0.11741755902767181,-0.00478252163156867,0.552739143371582,0.08753180503845215,-0.007093089632689953,0.5380184650421143,0.06028660386800766,-0.014500285498797894,0.5364077091217041,0.0364934578537941,-0.01931440457701683,0.5695185661315918,0.06232761591672897,0.021867280825972557,0.5612025856971741,0.04814488813281059,-0.00542441476136446,0.5736561417579651,0.07098740339279175,-0.02543686516582966,0.5882768630981445,0.09130345284938812,-0.03330717608332634,0.6000524759292603,0.059206169098615646,0.014645464718341827,0.5888009667396545,0.045384202152490616,-0.013667726889252663,0.6004272103309631,0.07168297469615936,-0.025718148797750473,0.6129142045974731,0.09273076057434082,-0.025514893233776093,0.6328129768371582,0.057784371078014374,0.0025886213406920433,0.6167670488357544,0.04724075645208359,-0.020902911201119423,0.6248646974563599,0.07109232246875763,-0.017090575769543648,0.6362543106079102,0.08994748443365097,-0.006293322425335646,0.6677972674369812,0.05911939591169357,-0.010905077680945396,0.647832453250885,0.04834003373980522,-0.02205214649438858,0.6496632099151611,0.06331972777843475,-0.014709383249282837,0.6580790877342224,0.07586639374494553,-0.004036956466734409
A-sign,landmarks_image_0048.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.622507631778717,0.1230190098285675,-6.864729584776796e-07,0.5645144581794739,0.10260260850191116,0.00014280130562838167,0.5265575647354126,0.07342560589313507,-0.0005380021757446229,0.5113267302513123,0.04810633137822151,-0.007398703135550022,0.508661687374115,0.024995142593979836,-0.012472911737859249,0.549668550491333,0.049543965607881546,0.027006059885025024,0.535193681716919,0.03932534158229828,0.0024003051221370697,0.5457248687744141,0.05992717668414116,-0.017528893426060677,0.5601843595504761,0.07903322577476501,-0.02587680146098137,0.5775230526924133,0.04780878499150276,0.01770450919866562,0.5610403418540955,0.036789651960134506,-0.008293019607663155,0.5716801881790161,0.061104968190193176,-0.021503230556845665,0.5848925113677979,0.08181264996528625,-0.022788215428590775,0.6070517897605896,0.047002144157886505,0.004243087023496628,0.5863928198814392,0.038166604936122894,-0.017340268939733505,0.5945843458175659,0.06013181433081627,-0.015077314339578152,0.6076714992523193,0.07877752184867859,-0.005642420146614313,0.6388757824897766,0.04821561276912689,-0.010173914022743702,0.6154245138168335,0.0384654775261879,-0.02001996524631977,0.6164960861206055,0.05191536620259285,-0.012889621779322624,0.6256643533706665,0.064505435526371,-0.002479118760675192
A-sign,landmarks_image_0049.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.6407378315925598,0.1524779498577118,-6.771158496121643e-07,0.5775530934333801,0.1373053342103958,-0.002795509062707424,0.5351362824440002,0.11077318340539932,-0.003933477681130171,0.5178957581520081,0.08618555963039398,-0.010606999509036541,0.5085975527763367,0.0637449324131012,-0.015154348686337471,0.5534936189651489,0.08679375797510147,0.025605717673897743,0.5382530689239502,0.07738230377435684,0.0007368528749793768,0.551464855670929,0.09708151966333389,-0.019260484725236893,0.5679929852485657,0.11406619846820831,-0.027990423142910004,0.5818433165550232,0.08277232944965363,0.01750839874148369,0.5641441941261292,0.07328373193740845,-0.008489623665809631,0.5809343457221985,0.09626764059066772,-0.02075468748807907,0.597245991230011,0.11457660794258118,-0.021613996475934982,0.6135063171386719,0.0799051821231842,0.004788638092577457,0.5908583402633667,0.07158922404050827,-0.01665884256362915,0.6038768291473389,0.0930427759885788,-0.012873565778136253,0.6197435855865479,0.11042323708534241,-0.002924399683251977,0.6492072939872742,0.07911364734172821,-0.009338447824120522,0.6236478686332703,0.07139764726161957,-0.02002023719251156,0.6278845071792603,0.08485479652881622,-0.012888714671134949,0.6391517519950867,0.09659887105226517,-0.0026210325304418802
A-sign,landmarks_image_0050.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5871627330780029,0.14842401444911957,-5.983666255815479e-07,0.5322644114494324,0.13648124039173126,-0.005541035905480385,0.49313223361968994,0.10998710244894028,-0.006796721834689379,0.4748745858669281,0.0853007584810257,-0.012184957042336464,0.46299421787261963,0.0628170296549797,-0.015335621312260628,0.5097293257713318,0.08420412242412567,0.02157147042453289,0.49400317668914795,0.07394000142812729,4.912822259939276e-05,0.505881130695343,0.09456929564476013,-0.016610750928521156,0.5213187336921692,0.11204052716493607,-0.023580878973007202,0.5351542830467224,0.0797673761844635,0.01615160144865513,0.5171095728874207,0.06949376314878464,-0.005928391590714455,0.5320560932159424,0.09319853782653809,-0.01593681611120701,0.5465357303619385,0.11137595772743225,-0.016148537397384644,0.5632569789886475,0.0768979862332344,0.006353560369461775,0.5410929918289185,0.0680251196026802,-0.013439514674246311,0.5529059171676636,0.09080272167921066,-0.00965037476271391,0.5672641396522522,0.10856550931930542,-0.0002487284364178777,0.5951719284057617,0.07614916563034058,-0.004757650662213564,0.5706125497817993,0.06820989400148392,-0.01583228074014187,0.5737168788909912,0.08347214758396149,-0.009601233527064323,0.5834496021270752,0.09635767340660095,-0.0002404663828201592
A-sign,landmarks_image_0051.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5547600984573364,0.1266518235206604,-5.761636430179351e-07,0.5004713535308838,0.1185288056731224,-0.005774840246886015,0.4574216902256012,0.09286317229270935,-0.00705875176936388,0.43831387162208557,0.06801624596118927,-0.011679586954414845,0.42726558446884155,0.04555521905422211,-0.014276067726314068,0.4699156582355499,0.0642055869102478,0.017033101990818977,0.4572542905807495,0.05511867254972458,-0.0029403786174952984,0.46975043416023254,0.07575998455286026,-0.01860395260155201,0.4843926429748535,0.0936780646443367,-0.025118356570601463,0.49664077162742615,0.058713220059871674,0.012221913784742355,0.4821067452430725,0.050028204917907715,-0.007230884861201048,0.497274249792099,0.07335536181926727,-0.016055112704634666,0.5118811726570129,0.09255722910165787,-0.01593904197216034,0.5256842970848083,0.05549692362546921,0.003559551667422056,0.5070199966430664,0.04836203157901764,-0.013911199755966663,0.518926203250885,0.07092935591936111,-0.009862053208053112,0.5327501893043518,0.08957259356975555,-0.0010870504193007946,0.557780921459198,0.05483256280422211,-0.00630920147523284,0.5361011028289795,0.048075247555971146,-0.017211569473147392,0.5398213267326355,0.06493683159351349,-0.010962607339024544,0.5490447878837585,0.07950625568628311,-0.0016197215300053358
A-sign,landmarks_image_0052.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5386008620262146,0.15989044308662415,-6.824687943662866e-07,0.48380807042121887,0.1582629680633545,-0.0029940803069621325,0.43261128664016724,0.13605977594852448,-0.002905592555180192,0.40981894731521606,0.11188947409391403,-0.006560049951076508,0.3946009874343872,0.09181725978851318,-0.008607071824371815,0.44104743003845215,0.1056201234459877,0.015577648766338825,0.424944669008255,0.09741305559873581,-0.004524004179984331,0.4425208866596222,0.11598111689090729,-0.019770652055740356,0.46040254831314087,0.13190384209156036,-0.02603946253657341,0.4709950089454651,0.09911017119884491,0.008891616947948933,0.45158135890960693,0.09164869785308838,-0.01047534216195345,0.4702293872833252,0.1137133315205574,-0.019519073888659477,0.48774558305740356,0.13210844993591309,-0.019601892679929733,0.5031084418296814,0.09478332102298737,-0.0011278004385530949,0.47985604405403137,0.09070228785276413,-0.02021416649222374,0.4971676170825958,0.11287137866020203,-0.01670691929757595,0.514498770236969,0.1299111694097519,-0.00792373064905405,0.5391383767127991,0.0926915854215622,-0.011708272621035576,0.5121035575866699,0.08901061862707138,-0.023071281611919403,0.5197378993034363,0.10561319440603256,-0.016388991847634315,0.5329189300537109,0.117914117872715,-0.006947217974811792
A-sign,landmarks_image_0053.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5018560886383057,0.16096131503582,-6.567673835888854e-07,0.4501952528953552,0.1604059487581253,-0.003975961823016405,0.4004543125629425,0.13535282015800476,-0.00398216862231493,0.378294438123703,0.10777507722377777,-0.007210222072899342,0.36346328258514404,0.08485836535692215,-0.008784465491771698,0.4075150489807129,0.09706287086009979,0.014443540014326572,0.39067837595939636,0.08903663605451584,-0.0054216147400438786,0.4087793827056885,0.11055239289999008,-0.020077047869563103,0.4267200529575348,0.129084050655365,-0.025877999141812325,0.43708306550979614,0.08941011875867844,0.008717728778719902,0.4186415672302246,0.0827445536851883,-0.009979788213968277,0.4383637607097626,0.10855286568403244,-0.018013671040534973,0.4546017646789551,0.12973612546920776,-0.017672434449195862,0.4690916836261749,0.08431677520275116,-0.00038256036350503564,0.44732725620269775,0.08110983669757843,-0.019967399537563324,0.4644790589809418,0.10778012126684189,-0.015935014933347702,0.4796624779701233,0.12820081412792206,-0.006752080749720335,0.5046865344047546,0.08194684982299805,-0.010048743337392807,0.4784047603607178,0.07767552882432938,-0.022468427196145058,0.48597538471221924,0.0988968014717102,-0.01567646861076355,0.4976760745048523,0.11523441970348358,-0.0058942800387740135
A-sign,landmarks_image_0054.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5187534093856812,0.1990521103143692,-6.290766805250314e-07,0.4608236253261566,0.19948473572731018,-0.004267015494406223,0.40771982073783875,0.1688046157360077,-0.004037453792989254,0.38646891713142395,0.13456140458583832,-0.0067014312371611595,0.36986055970191956,0.10665792226791382,-0.007819813676178455,0.4172099530696869,0.12232097238302231,0.013803071342408657,0.4015674293041229,0.11377052962779999,-0.006315898150205612,0.419636070728302,0.1413346379995346,-0.02048102766275406,0.4381798803806305,0.16351769864559174,-0.025859853252768517,0.45013555884361267,0.11242897808551788,0.007918737828731537,0.431421160697937,0.10790248215198517,-0.01110660657286644,0.4513649344444275,0.14054757356643677,-0.01827528513967991,0.4699578285217285,0.16477347910404205,-0.017128588631749153,0.4862525165081024,0.10614962130784988,-0.0015031828079372644,0.46324190497398376,0.10469716787338257,-0.02266613580286503,0.4807800352573395,0.13767723739147186,-0.017647352069616318,0.4985789656639099,0.16191788017749786,-0.007416890934109688,0.5263807773590088,0.10287847369909286,-0.01131809875369072,0.4969128966331482,0.10020235180854797,-0.025852566584944725,0.5047805905342102,0.12750741839408875,-0.018359724432229996,0.5184590220451355,0.1477026492357254,-0.007384104188531637
A-sign,landmarks_image_0055.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5378989577293396,0.25364673137664795,-7.616189350301283e-07,0.4727538824081421,0.24196356534957886,-0.0032119681127369404,0.4229068160057068,0.20327235758304596,-0.0030646303202956915,0.4027974605560303,0.16325485706329346,-0.007661215960979462,0.3848060369491577,0.1288554072380066,-0.010580242611467838,0.43772047758102417,0.15205858647823334,0.025257164612412453,0.41802293062210083,0.14447139203548431,0.0006310839089564979,0.4350855052471161,0.1773805171251297,-0.019311703741550446,0.4540380835533142,0.2055308073759079,-0.027858620509505272,0.46972689032554626,0.1418353021144867,0.017247332260012627,0.44574207067489624,0.13606105744838715,-0.006818357389420271,0.46472907066345215,0.17570000886917114,-0.0182364359498024,0.4818967282772064,0.208114892244339,-0.018961254507303238,0.5039615631103516,0.13533943891525269,0.004506174474954605,0.47403380274772644,0.13324972987174988,-0.01900707557797432,0.49221619963645935,0.17243342101573944,-0.014785685576498508,0.5095214247703552,0.20280103385448456,-0.00429002707824111,0.542695939540863,0.13328824937343597,-0.009257709607481956,0.5072885751724243,0.1307600736618042,-0.02444297820329666,0.5164174437522888,0.16029201447963715,-0.0168061014264822,0.5304132699966431,0.18325118720531464,-0.005311084445565939
A-sign,landmarks_image_0056.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.529154360294342,0.2514100968837738,-7.188061204033147e-07,0.4668572247028351,0.24542061984539032,-0.002781572751700878,0.4154679477214813,0.2079547792673111,-0.002050067763775587,0.3936806917190552,0.16874155402183533,-0.005500663537532091,0.37950432300567627,0.13476277887821198,-0.0074974908493459225,0.43360042572021484,0.15072138607501984,0.019192969426512718,0.4094092547893524,0.1462833434343338,-0.0022151023149490356,0.42772552371025085,0.1808978021144867,-0.018855571746826172,0.44826409220695496,0.20843569934368134,-0.025792770087718964,0.46497881412506104,0.14006847143173218,0.012174244970083237,0.43809112906455994,0.13784995675086975,-0.010032843798398972,0.4582139849662781,0.1768101006746292,-0.01993861421942711,0.47712722420692444,0.20837995409965515,-0.019855525344610214,0.49849244952201843,0.13333255052566528,0.0015070573426783085,0.4659404754638672,0.13557668030261993,-0.021330181509256363,0.48620036244392395,0.17528699338436127,-0.017799261957406998,0.5053306818008423,0.20588064193725586,-0.007682783529162407,0.5353472232818604,0.13093991577625275,-0.009763075970113277,0.4990566074848175,0.13009610772132874,-0.025634802877902985,0.5088617205619812,0.15966196358203888,-0.01905076391994953,0.5239479541778564,0.1829947680234909,-0.008005337789654732
A-sign,landmarks_image_0057.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5111079812049866,0.21558639407157898,-5.557097892960883e-07,0.456146776676178,0.20416367053985596,-0.0034463643096387386,0.4182823896408081,0.16720138490200043,-0.0028453159611672163,0.4085264205932617,0.1319657862186432,-0.005473779048770666,0.3999938368797302,0.10285331308841705,-0.006481164135038853,0.4387321472167969,0.1273093968629837,0.015339599922299385,0.42370498180389404,0.11802022159099579,-0.003728447714820504,0.4367103576660156,0.14821583032608032,-0.017710838466882706,0.4508607089519501,0.17348487675189972,-0.022954324260354042,0.4680277705192566,0.12160468846559525,0.009811220690608025,0.4496748447418213,0.11231598258018494,-0.009446542710065842,0.46212542057037354,0.1468559354543686,-0.017303770408034325,0.47406184673309326,0.17504386603832245,-0.016518928110599518,0.4983018636703491,0.11877107620239258,0.0009256151970475912,0.47531911730766296,0.11237050592899323,-0.018177714198827744,0.48602724075317383,0.14751176536083221,-0.014300400391221046,0.4972814619541168,0.17500534653663635,-0.005117663182318211,0.5307539105415344,0.11924289911985397,-0.008655933663249016,0.5042651891708374,0.11164572089910507,-0.021289214491844177,0.5074549317359924,0.13711228966712952,-0.015023862943053246,0.5158944129943848,0.15768730640411377,-0.005372975021600723
A-sign,landmarks_image_0058.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5333365201950073,0.30964112281799316,-5.932722046964045e-07,0.4926583170890808,0.30064213275909424,-0.0048895408399403095,0.4581678807735443,0.26490518450737,-0.0053535448387265205,0.44628623127937317,0.2322407215833664,-0.007763083092868328,0.4401257634162903,0.2053254246711731,-0.008578806184232235,0.47572848200798035,0.2222677767276764,0.009634653106331825,0.46214717626571655,0.2161397784948349,-0.006709702778607607,0.4718671143054962,0.24351833760738373,-0.017705796286463737,0.4816787540912628,0.26436564326286316,-0.02191508561372757,0.5019239783287048,0.21656721830368042,0.0058142878115177155,0.48492223024368286,0.21599018573760986,-0.010859283618628979,0.49652981758117676,0.24911658465862274,-0.016576556488871574,0.5064624547958374,0.2744869291782379,-0.015264526940882206,0.5282281041145325,0.21454821527004242,-0.0009359025862067938,0.5088409781455994,0.2195872962474823,-0.01888960786163807,0.5186094045639038,0.2520897686481476,-0.015394024550914764,0.5269783735275269,0.2771245241165161,-0.007007971405982971,0.5559324026107788,0.2160637229681015,-0.008234535343945026,0.5335215330123901,0.21813984215259552,-0.020308393985033035,0.5363452434539795,0.24334634840488434,-0.015454509295523167,0.5421870946884155,0.26279744505882263,-0.007289547007530928
A-sign,landmarks_image_0059.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5095325112342834,0.3099551498889923,-4.976898821951181e-07,0.46883630752563477,0.30116182565689087,-0.0052121300250291824,0.4351637661457062,0.2673894762992859,-0.006043810397386551,0.42372551560401917,0.23495414853096008,-0.00883752666413784,0.42022091150283813,0.20867732167243958,-0.01019540335983038,0.45407259464263916,0.2299260050058365,0.00897681899368763,0.44401735067367554,0.21982653439044952,-0.0076776971109211445,0.4506176710128784,0.2459145337343216,-0.01913774199783802,0.45731016993522644,0.2663813829421997,-0.02377728931605816,0.4795532822608948,0.22523917257785797,0.00500631844624877,0.4653315246105194,0.21916618943214417,-0.011936686933040619,0.4727795720100403,0.24975107610225677,-0.017775721848011017,0.48006048798561096,0.27398210763931274,-0.01660509966313839,0.5060442686080933,0.22380605340003967,-0.0019246339797973633,0.48763972520828247,0.22156788408756256,-0.020613236352801323,0.49435076117515564,0.2531323730945587,-0.016440527513623238,0.5016286969184875,0.2779483199119568,-0.007462300825864077,0.5345432162284851,0.22588062286376953,-0.009273870848119259,0.5118184089660645,0.2220655381679535,-0.022346122190356255,0.5127977132797241,0.2479230761528015,-0.01667528972029686,0.5183432102203369,0.26840054988861084,-0.007803114131093025
A-sign,landmarks_image_0060.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5163705348968506,0.3257715106010437,-5.997675316393725e-07,0.46899527311325073,0.3092447519302368,-0.0028370709624141455,0.43725669384002686,0.2709793746471405,-0.0029904297553002834,0.42713218927383423,0.23628081381320953,-0.00647354032844305,0.4201302230358124,0.20664453506469727,-0.008531244471669197,0.4603661596775055,0.23058494925498962,0.01693730615079403,0.44293227791786194,0.22327060997486115,-0.0012089299270883203,0.45020434260368347,0.2538214325904846,-0.015295765362679958,0.46089228987693787,0.2771191895008087,-0.021513527259230614,0.48555177450180054,0.22683429718017578,0.010860245674848557,0.46389442682266235,0.22048503160476685,-0.0077094282023608685,0.4718151390552521,0.2552437484264374,-0.0158243291079998,0.48144102096557617,0.28195858001708984,-0.01602090708911419,0.5111810564994812,0.2263566553592682,0.0013513579033315182,0.4851349890232086,0.22297519445419312,-0.017292793840169907,0.4927521347999573,0.25705644488334656,-0.014067851938307285,0.5026540160179138,0.2824775278568268,-0.0058112358674407005,0.5393834114074707,0.2297661304473877,-0.008844790980219841,0.5097882747650146,0.22542960941791534,-0.020893488079309464,0.5126960873603821,0.24990975856781006,-0.015443922951817513,0.5219687223434448,0.2686150074005127,-0.006921793334186077
A-sign,landmarks_image_0061.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/closer_data_coords\A-sign,0.5286835432052612,0.34003955125808716,-6.014424229761062e-07,0.47877609729766846,0.3189586400985718,-0.0007936891634017229,0.4493566155433655,0.2786312401294708,-2.6129053367185406e-05,0.4415731132030487,0.2408888190984726,-0.0037452983669936657,0.4337717890739441,0.20925909280776978,-0.006189434323459864,0.4712415337562561,0.2397529035806656,0.022651636973023415,0.45489466190338135,0.22652538120746613,0.002590127056464553,0.4610290825366974,0.2576605975627899,-0.01310543343424797,0.47100016474723816,0.28372490406036377,-0.01966775208711624,0.49522262811660767,0.23590342700481415,0.015211821533739567,0.4759176969528198,0.22387345135211945,-0.005669729318469763,0.4834638237953186,0.26104840636253357,-0.015129291452467442,0.4921054542064667,0.29001280665397644,-0.015315000899136066,0.5207722783088684,0.23474600911140442,0.003918178845196962,0.4969075322151184,0.22640743851661682,-0.016002563759684563,0.5042502284049988,0.2636450231075287,-0.012776008807122707,0.5135439038276672,0.2911776006221771,-0.0038593150675296783,0.5496353507041931,0.23767393827438354,-0.008120948448777199,0.5221656560897827,0.2296711951494217,-0.020265953615307808,0.5245184898376465,0.25657984614372253,-0.01439456082880497,0.532738447189331,0.27699029445648193,-0.005225080531090498
