gesture_class,source_file,source_directory,WRIST_x,WRIST_y,THUMB_CMC_x,THUMB_CMC_y,THUMB_MCP_x,THUMB_MCP_y,THUMB_IP_x,THUMB_IP_y,THUMB_TIP_x,THUMB_TIP_y,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_TIP_x,RING_FINGER_TIP_y,PINKY_MCP_x,PINKY_MCP_y,PINKY_PIP_x,PINKY_PIP_y,PINKY_DIP_x,PINKY_DIP_y,PINKY_TIP_x,PINKY_TIP_y
A-sign,landmarks_image_0016.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.826860785484314,0.5245165824890137,0.7728331089019775,0.5080428123474121,0.7321857810020447,0.4749665856361389,0.7130997776985168,0.4455074667930603,0.6971821188926697,0.4188029170036316,0.7473399639129639,0.4314926862716675,0.7299210429191589,0.43662571907043457,0.7443466186523438,0.4639539122581482,0.7592822313308716,0.4854734539985657,0.7755216956138611,0.4248436391353607,0.7586452960968018,0.4363495707511902,0.7717612981796265,0.4658312499523163,0.7831593155860901,0.4896506071090698,0.8050040602684021,0.42471230030059814,0.7854081988334656,0.43911170959472656,0.7947766184806824,0.4659407436847687,0.8043627738952637,0.48853838443756104,0.8334714770317078,0.4294735789299011,0.8102673888206482,0.4379570782184601,0.8128981590270996,0.46019330620765686,0.8201074600219727,0.47865357995033264
A-sign,landmarks_image_0017.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.8633537888526917,0.579163134098053,0.8099166750907898,0.5619351863861084,0.7679076194763184,0.526377260684967,0.7480707764625549,0.4955862760543823,0.7335981130599976,0.4675349295139313,0.7865836024284363,0.4767833352088928,0.7622776627540588,0.4868726134300232,0.7767224311828613,0.5166563391685486,0.7919532656669617,0.5393358469009399,0.8147517442703247,0.47065186500549316,0.7902623414993286,0.48850151896476746,0.8053836822509766,0.5194053649902344,0.8181819915771484,0.5439046025276184,0.84388267993927,0.4724895656108856,0.8194853663444519,0.49205029010772705,0.8303561806678772,0.5199435949325562,0.8398027420043945,0.5433518886566162,0.8736714124679565,0.4797844886779785,0.8485521078109741,0.49469900131225586,0.8499784469604492,0.5176041126251221,0.8549833297729492,0.5361038446426392
A-sign,landmarks_image_0018.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.22197075188159943,0.7479166984558105,0.2508208751678467,0.7617956399917603,0.2608272433280945,0.7844219207763672,0.2572762668132782,0.805453360080719,0.2536410689353943,0.8190031051635742,0.24814751744270325,0.7996066212654114,0.2519862949848175,0.8282884955406189,0.2542836666107178,0.8434354066848755,0.25628697872161865,0.853572428226471,0.22881406545639038,0.8014522194862366,0.22983486950397491,0.8302807807922363,0.23417232930660248,0.8442440032958984,0.2391449511051178,0.8535564541816711,0.21429648995399475,0.8010326027870178,0.21591255068778992,0.8260906338691711,0.2247687578201294,0.8360306620597839,0.23279428482055664,0.8412081599235535,0.20451682806015015,0.7995325922966003,0.2086687684059143,0.8203095197677612,0.2179563194513321,0.8280383348464966,0.2268994301557541,0.8311728239059448
A-sign,landmarks_image_0019.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.14796747267246246,0.7298454642295837,0.17343541979789734,0.7442768216133118,0.17627470195293427,0.7648983597755432,0.1670399010181427,0.7818569540977478,0.1616671234369278,0.7933314442634583,0.1661922037601471,0.7761031985282898,0.16655586659908295,0.804065465927124,0.1685357242822647,0.8185581564903259,0.1717970073223114,0.8278438448905945,0.14472991228103638,0.7770789861679077,0.14379262924194336,0.8050485253334045,0.14867977797985077,0.817735493183136,0.15481074154376984,0.8257626891136169,0.12885573506355286,0.775671660900116,0.12794499099254608,0.7989768981933594,0.13597393035888672,0.8095905780792236,0.1429203748703003,0.8159668445587158,0.11850440502166748,0.7727323770523071,0.12070201337337494,0.7889537215232849,0.13056673109531403,0.7953574061393738,0.1399667114019394,0.7979080677032471
A-sign,landmarks_image_0020.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.8608482480049133,0.548181414604187,0.8084772229194641,0.5217828154563904,0.7757522463798523,0.4835222661495209,0.7633550763130188,0.4528596103191376,0.7541322708129883,0.425823837518692,0.8049055933952332,0.4493127465248108,0.7872486710548401,0.4456644356250763,0.7902665138244629,0.47321081161499023,0.7951828837394714,0.4969221353530884,0.8364318609237671,0.44882020354270935,0.8163608908653259,0.45127373933792114,0.8189569115638733,0.4802194833755493,0.8218966722488403,0.5044228434562683,0.8675674200057983,0.4534401595592499,0.8459203243255615,0.45933112502098083,0.8471457362174988,0.4863220453262329,0.8493223786354065,0.5089297890663147,0.897412121295929,0.4618990421295166,0.8756603598594666,0.46312594413757324,0.8719441890716553,0.4831026494503021,0.8733507394790649,0.4997210204601288
A-sign,landmarks_image_0021.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7960260510444641,0.5013328790664673,0.7510917782783508,0.48287251591682434,0.7192534804344177,0.44770321249961853,0.7049714922904968,0.41957035660743713,0.6940221190452576,0.39501097798347473,0.7442446947097778,0.41278690099716187,0.7276782989501953,0.4132162630558014,0.7330962419509888,0.4375319182872772,0.738909125328064,0.45744606852531433,0.7721115946769714,0.4108797609806061,0.7528113722801208,0.4149056673049927,0.7570777535438538,0.4406485855579376,0.7607101798057556,0.46185505390167236,0.8002303838729858,0.41418448090553284,0.7793060541152954,0.4228789210319519,0.7817869186401367,0.44677743315696716,0.7848154306411743,0.4658874273300171,0.8277867436408997,0.42171233892440796,0.8059558272361755,0.42507076263427734,0.8053077459335327,0.4434819221496582,0.8091428875923157,0.4576343595981598
A-sign,landmarks_image_0024.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.8378644585609436,0.46052688360214233,0.7895385026931763,0.4366356432437897,0.7609870433807373,0.40225863456726074,0.7500739693641663,0.3760691285133362,0.7414057850837708,0.3533116281032562,0.7950517535209656,0.37638646364212036,0.7714870572090149,0.3707278072834015,0.7767394185066223,0.39467403292655945,0.785294771194458,0.41534772515296936,0.8225566148757935,0.3772682845592499,0.7968239784240723,0.37530606985092163,0.801754891872406,0.40075963735580444,0.8075217604637146,0.42183718085289,0.8500345945358276,0.3817359507083893,0.8221603631973267,0.38174766302108765,0.8261929154396057,0.40522074699401855,0.8309279084205627,0.42525699734687805,0.877068042755127,0.38960710167884827,0.8510904908180237,0.3866232633590698,0.8468355536460876,0.40390294790267944,0.8484057188034058,0.41931524872779846
A-sign,landmarks_image_0025.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.8464939594268799,0.737621009349823,0.7969465851783752,0.7037551403045654,0.7662205100059509,0.6541609764099121,0.7572911381721497,0.6143952012062073,0.7525209188461304,0.5783396363258362,0.808796763420105,0.6018179655075073,0.7856200337409973,0.6101980209350586,0.7864019274711609,0.6458148956298828,0.7888387441635132,0.6742399334907532,0.84303879737854,0.6030654311180115,0.8140010833740234,0.6226106882095337,0.8141800165176392,0.6603223085403442,0.8143744468688965,0.6905608177185059,0.8747262358665466,0.6132339835166931,0.8428599834442139,0.6370737552642822,0.8417105674743652,0.6705361604690552,0.8417276740074158,0.698307991027832,0.9038426280021667,0.6294805407524109,0.8746921420097351,0.6436786651611328,0.8676156997680664,0.6674925684928894,0.8663499355316162,0.6872932314872742
A-sign,landmarks_image_0026.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7934332489967346,0.7702832221984863,0.7440994381904602,0.73558109998703,0.7156515121459961,0.6791045069694519,0.7081559896469116,0.6349852085113525,0.7041699290275574,0.5973093509674072,0.7518672943115234,0.6231963038444519,0.7324774861335754,0.6293466091156006,0.7353882193565369,0.6690977811813354,0.7400749921798706,0.7004173398017883,0.7850084900856018,0.6238784193992615,0.7605409026145935,0.6426037549972534,0.7623378038406372,0.6840972304344177,0.7648235559463501,0.7174174189567566,0.8159902691841125,0.6344678401947021,0.7873547077178955,0.6593009829521179,0.7873189449310303,0.6966879367828369,0.7888594269752502,0.7267847657203674,0.8440598249435425,0.6511659026145935,0.8161527514457703,0.6646233797073364,0.8135475516319275,0.6924679279327393,0.8167359232902527,0.7143879532814026
A-sign,landmarks_image_0027.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.8275904655456543,0.7830344438552856,0.7654531002044678,0.7326585054397583,0.7350285053253174,0.6805827021598816,0.7234894037246704,0.6354842185974121,0.717937707901001,0.5973086357116699,0.7718620300292969,0.6241762638092041,0.7532792687416077,0.6292030215263367,0.7584497928619385,0.6661757826805115,0.7651402354240417,0.6961256265640259,0.8056579828262329,0.624470055103302,0.7826310992240906,0.6474429368972778,0.7880961894989014,0.6878288388252258,0.7924646139144897,0.7200150489807129,0.8374611139297485,0.6336190700531006,0.8123220205307007,0.661781370639801,0.8136756420135498,0.6966819763183594,0.8149361610412598,0.7272688150405884,0.8672670722007751,0.6495752334594727,0.8434677720069885,0.6661117672920227,0.8417555093765259,0.6918191909790039,0.8428846001625061,0.7137839198112488
A-sign,landmarks_image_0028.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7883248925209045,0.7812985181808472,0.7307384014129639,0.7342042922973633,0.6980932950973511,0.6819765567779541,0.6828287243843079,0.6375196576118469,0.6798022389411926,0.5975680351257324,0.7310203909873962,0.6175128221511841,0.7107411623001099,0.6284312009811401,0.7163097262382507,0.6678052544593811,0.7232168316841125,0.6994852423667908,0.7639603018760681,0.6165459752082825,0.7404105067253113,0.6437106728553772,0.7453670501708984,0.6848220825195312,0.749708890914917,0.7182908058166504,0.7958399057388306,0.6259374618530273,0.7721174955368042,0.6605539917945862,0.7741919755935669,0.696634829044342,0.7764231562614441,0.726502537727356,0.8258500099182129,0.6429299116134644,0.8040810227394104,0.6641936898231506,0.8036109209060669,0.6900190711021423,0.8063185214996338,0.7100582718849182
A-sign,landmarks_image_0029.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.747481644153595,0.6431210041046143,0.7038031816482544,0.6216295957565308,0.6729742884635925,0.581834077835083,0.6618913412094116,0.5505280494689941,0.6569200158119202,0.5235745906829834,0.7102482318878174,0.5395746827125549,0.682947039604187,0.5497713088989258,0.6856361627578735,0.5781629085540771,0.6904431581497192,0.5991507768630981,0.7397139072418213,0.5402916669845581,0.7053542137145996,0.5549496412277222,0.7079184055328369,0.5837616324424744,0.7124142050743103,0.6067671179771423,0.7661991119384766,0.5476216077804565,0.73079514503479,0.5652459859848022,0.7338012456893921,0.5926520228385925,0.7390682697296143,0.6148104071617126,0.7903515100479126,0.5593340992927551,0.7576285600662231,0.5703142285346985,0.7557762861251831,0.5920957326889038,0.7602987885475159,0.608898937702179
A-sign,landmarks_image_0030.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7818095088005066,0.5413438677787781,0.7276901006698608,0.5136937499046326,0.6925109028816223,0.47188663482666016,0.678921639919281,0.438742071390152,0.6722614765167236,0.41028594970703125,0.7262518405914307,0.43800491094589233,0.6982155442237854,0.4350672960281372,0.7038511037826538,0.46340227127075195,0.7127805352210999,0.4861890971660614,0.7558447122573853,0.43939661979675293,0.7250944375991821,0.4379426836967468,0.7315570712089539,0.4672848880290985,0.7371899485588074,0.492290735244751,0.7855443954467773,0.44465476274490356,0.7524918913841248,0.4451955556869507,0.7575631737709045,0.4730049669742584,0.76404869556427,0.4967780113220215,0.8140161633491516,0.4540553689002991,0.7820611596107483,0.4518205225467682,0.7816869616508484,0.47287434339523315,0.7877068519592285,0.49023306369781494
A-sign,landmarks_image_0031.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7212517261505127,0.46584782004356384,0.6698682308197021,0.4352288842201233,0.6379039883613586,0.3970189392566681,0.6276931762695312,0.3658236861228943,0.6233040690422058,0.3384189009666443,0.6681499481201172,0.3729686439037323,0.6463747620582581,0.3616161048412323,0.6493848562240601,0.38929006457328796,0.657026469707489,0.4129909873008728,0.6935986280441284,0.37330755591392517,0.6660598516464233,0.3640958070755005,0.6715893149375916,0.39536169171333313,0.6789219975471497,0.42042744159698486,0.7202354669570923,0.37543225288391113,0.6883543729782104,0.36835384368896484,0.6931259632110596,0.39714741706848145,0.7001774311065674,0.4222204089164734,0.7476463913917542,0.38060396909713745,0.7145457863807678,0.3766842782497406,0.7138915657997131,0.39654308557510376,0.719101071357727,0.4143626093864441
A-sign,landmarks_image_0032.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7340644001960754,0.4055327773094177,0.686278760433197,0.38158732652664185,0.6548029184341431,0.3488140404224396,0.6419400572776794,0.3209688365459442,0.6380477547645569,0.29620933532714844,0.6796707510948181,0.3255023658275604,0.6619873046875,0.3156391680240631,0.6662929058074951,0.3389357030391693,0.6741748452186584,0.3593159317970276,0.704808235168457,0.3252567648887634,0.6835317015647888,0.3162059187889099,0.6887853145599365,0.34178802371025085,0.6939440965652466,0.36374327540397644,0.7316635847091675,0.32686471939086914,0.705881655216217,0.3199717700481415,0.7104120254516602,0.34420761466026306,0.7161812782287598,0.36606597900390625,0.7593119144439697,0.33140262961387634,0.7306272387504578,0.3284079432487488,0.7305613160133362,0.345089852809906,0.7354119420051575,0.3605499267578125
A-sign,landmarks_image_0033.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7385474443435669,0.35169100761413574,0.6957936882972717,0.3372440040111542,0.6660982966423035,0.3099293112754822,0.6548420190811157,0.28766775131225586,0.6462672352790833,0.26797977089881897,0.6873506307601929,0.28602519631385803,0.6732802987098694,0.279837429523468,0.6794473528862,0.30016499757766724,0.6876453161239624,0.31697797775268555,0.7130081653594971,0.2844680845737457,0.6963873505592346,0.28026220202445984,0.7023555636405945,0.3026692867279053,0.7092465162277222,0.32150670886039734,0.739870011806488,0.2849379777908325,0.7188565731048584,0.2848842740058899,0.7243068814277649,0.30673426389694214,0.7313334345817566,0.3248122036457062,0.7682763934135437,0.2875645160675049,0.7422283291816711,0.2866295576095581,0.7426642775535583,0.3041459918022156,0.7485184669494629,0.31824609637260437
A-sign,landmarks_image_0034.json,C:\Users\Administrator\PycharmProjects\Kinect_body_tracking_v2/hand_data_extended_from_mediapipe\A-sign,0.7561042904853821,0.33922141790390015,0.7126525044441223,0.32718196511268616,0.6814929246902466,0.304615318775177,0.6708705425262451,0.2830766439437866,0.6614176630973816,0.26519784331321716,0.6937824487686157,0.2861728072166443,0.689359724521637,0.2778472602367401,0.6953305602073669,0.2938005030155182,0.7001780271530151,0.30892741680145264,0.7214626669883728,0.2830292880535126,0.715133011341095,0.2764657735824585,0.7193136215209961,0.2942734658718109,0.7238894104957581,0.309611976146698,0.7494438290596008,0.2817714214324951,0.7401535511016846,0.2765970230102539,0.7413222789764404,0.2935705780982971,0.7453896999359131,0.3086794316768646,0.7780652642250061,0.2825324237346649,0.769221842288971,0.27331405878067017,0.7606450319290161,0.28352952003479004,0.7560045719146729,0.2950930595397949
